comment_id,content,create_time,device,origin_comment_avatar_key,origin_comment_comment_id,origin_comment_content,origin_comment_create_time,origin_comment_device,origin_comment_up_num,origin_comment_user,origin_comment_videoId,up_num,user_avatar_key,user_nickname,videoId
105199059,为啥每期都有马思纯,38分钟前,phone,,,,,,,,,1,https://avatar.hitv.com/5/7a1e8bf1/b93537lmugg6i6aetqk0?x-oss-process=style/medium,莫可言说27BWu,4343710
105199067,有点烦吖😂😂,32分钟前,phone,https://userpic.api.max.mgtv.com/AOC14717925283446354ed32f6c90e3a3c3315410970e53c22ff@1wh_1e_1c_0o_0l_60h_60w_90q_1pr,0.0,终于等到你，还好我没放弃,,pc,7.0,小公主贝儿,4343710.0,0,https://avatar.hitv.com/6/311b0ecc/WOUFT5zZyWKetcDG?x-oss-process=style/medium,黑色幽默95vLp,4343710
105198784,你怕是芒果亲女儿吧,58分钟前,phone,https://userpic.api.max.mgtv.com/AOC14717925283446354ed32f6c90e3a3c3315410970e53c22ff@1wh_1e_1c_0o_0l_60h_60w_90q_1pr,0.0,终于等到你，还好我没放弃,,pc,7.0,小公主贝儿,4343710.0,1,https://eximg.hitv.com/2/mava2_XSDnHohZN1L2S4kNiHPWnGMIilVznucx.jpg,吣舊酱紫,4343710
105198804,三石弟弟好可爱❤,1小时前,phone,,,,,,,,,2,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg93870409jrM,4343710
105198362,山花马上就回归了，想念撒撒，想念王鸥，那个鬼鬼就算了，咋咋呼呼，也没有脑子，缠着我们白不放,1小时前,phone,https://avatar.hitv.com/6/65803282/b4knqkun9l22phfd509g?x-oss-process=style/medium,0.0,其实满希望魄，撒，欧，源，蓉，勋&hellip;&hellip;但是事实就是这样，这个因为大老师来了之后也非常好看了，有感觉了，喜欢明星大侦探和我是大侦探的可爱宝宝们点个赞嘛，,,pc,64.0,源味绿茶,4343710.0,0,https://eximg.hitv.com/2/mava2_sdvVT2mwSzi88x5ly0uEunl9pYKJ18ie.jpg,Fairy仙女儿,4343710
105198667,不错不错,1小时前,phone,,,,,,,,,1,https://avatar.hitv.com/5/688f2b5b/bb8p7ptmugg6e6qarec0?x-oss-process=style/medium,频危物种少女46rYs,4343710
105197317,其实以前对韩雪也没有那么讨厌，但现在感觉就是谁都捧她，而且特别的假，感觉。,2小时前,phone,,,,,,,,,5,https://avatar.hitv.com/6/9decc367/b40unden9l22hq54oltg?x-oss-process=style/medium,Sddddddd78dql,4343710
105197137,广告总是来的迫不及防,2小时前,phone,,,,,,,,,1,https://avatar.hitv.com/6/ff26f5e4/b409m96n9l22ma4sr340?x-oss-process=style/medium,娇了i,4343710
105197135,马上演，笑死我了😂😂😂😂😂,2小时前,phone,,,,,,,,,1,https://avatar.hitv.com/6/1ec8551e/WOUfbZzZyWKeymYc?x-oss-process=style/medium,暮23333,4343710
105197067,广告好多啊，七十多秒广告,3小时前,phone,,,,,,,,,1,https://avatar.hitv.com/6/1dc7cd46/WOUfl5zZyWKeyoQZ?x-oss-process=style/medium,zhanghuan47666,4343710
105196628,不知道,3小时前,phone,https://avatar.hitv.com/5/ee52bf03/b8k36e6n9l258vijren0?x-oss-process=style/medium,0.0,小白到底第几期才出现等好久了🌚,,pc,2.0,WECHAT_aeFdB6ewtcRr,4343710.0,1,https://avatar.hitv.com/5/53e27b92/b76ch6en9l25cmobvnl0?x-oss-process=style/medium,时光相遇35wPY,4343710
